roundId,aSeed,bSeed,aName,bName,bScore,aScore,fileName,date,weapon,category,gender
8,3,6,Alex DAVEY,Wil BESANKO,13,15,20100904U17MF,20100904,Foil,U17,Mens
8,6,3,Wil BESANKO,Alex DAVEY,15,13,20100904U17MF,20100904,Foil,U17,Mens
2,1,2,Georgina BARRATT,Gulsara KAPLUN,12,15,20100904U17WF,20100904,Foil,U17,Womens
2,2,1,Gulsara KAPLUN,Georgina BARRATT,15,12,20100904U17WF,20100904,Foil,U17,Womens
4,3,2,Rachel AISTROPE,Gulsara KAPLUN,15,10,20100904U17WF,20100904,Foil,U17,Womens
4,2,3,Gulsara KAPLUN,Rachel AISTROPE,10,15,20100904U17WF,20100904,Foil,U17,Womens
2,1,2,Lachlan OERMAN,Oliver PRING,2,10,20100925U13F,20100925,Foil,U13,
2,2,1,Oliver PRING,Lachlan OERMAN,10,2,20100925U13F,20100925,Foil,U13,
4,1,4,Lachlan OERMAN,Jordan PAPPALARDO,5,6,20100925U13F,20100925,Foil,U13,
4,4,1,Jordan PAPPALARDO,Lachlan OERMAN,6,5,20100925U13F,20100925,Foil,U13,
8,1,8,Lachlan OERMAN,Danika THOMAS,2,10,20100925U13F,20100925,Foil,U13,
8,8,1,Danika THOMAS,Lachlan OERMAN,10,2,20100925U13F,20100925,Foil,U13,
16,9,8,Rachel AISTROPE,Danika THOMAS,10,6,20100925U13F,20100925,Foil,U13,
16,8,9,Danika THOMAS,Rachel AISTROPE,6,10,20100925U13F,20100925,Foil,U13,
8,5,4,Luke DE VRIES,Jordan PAPPALARDO,10,9,20100925U13F,20100925,Foil,U13,
8,4,5,Jordan PAPPALARDO,Luke DE VRIES,9,10,20100925U13F,20100925,Foil,U13,
16,5,12,Luke DE VRIES,Melissa PETERS,4,10,20100925U13F,20100925,Foil,U13,
16,12,5,Melissa PETERS,Luke DE VRIES,10,4,20100925U13F,20100925,Foil,U13,
4,3,2,Oliver PRING,Brooke MILLER,4,10,20100925U13F,20100925,Foil,U13,
4,2,3,Brooke MILLER,Oliver PRING,10,4,20100925U13F,20100925,Foil,U13,
8,3,6,Oliver PRING,Tobias ADAMS,4,10,20100925U13F,20100925,Foil,U13,
8,6,3,Tobias ADAMS,Oliver PRING,10,4,20100925U13F,20100925,Foil,U13,
16,11,6,Connor BURY,Tobias ADAMS,10,7,20100925U13F,20100925,Foil,U13,
16,6,11,Tobias ADAMS,Connor BURY,7,10,20100925U13F,20100925,Foil,U13,
8,7,2,Nate CAMATTA,Brooke MILLER,10,9,20100925U13F,20100925,Foil,U13,
8,2,7,Brooke MILLER,Nate CAMATTA,9,10,20100925U13F,20100925,Foil,U13,
16,7,10,Nate CAMATTA,Luke SMITH,7,10,20100925U13F,20100925,Foil,U13,
16,10,7,Luke SMITH,Nate CAMATTA,10,7,20100925U13F,20100925,Foil,U13,
2,1,2,Jonathan MACKENZIE,Michael DZODZOS,11,15,20100925U20MS,20100925,Sabre,U20,Mens
2,2,1,Michael DZODZOS,Jonathan MACKENZIE,15,11,20100925U20MS,20100925,Sabre,U20,Mens
4,1,4,Jonathan MACKENZIE,Lachlan OERMAN,5,15,20100925U20MS,20100925,Sabre,U20,Mens
4,4,1,Lachlan OERMAN,Jonathan MACKENZIE,15,5,20100925U20MS,20100925,Sabre,U20,Mens
8,5,4,Andrew HARTMAN,Lachlan OERMAN,15,12,20100925U20MS,20100925,Sabre,U20,Mens
8,4,5,Lachlan OERMAN,Andrew HARTMAN,12,15,20100925U20MS,20100925,Sabre,U20,Mens
4,3,2,Oliver PRING,Michael DZODZOS,15,5,20100925U20MS,20100925,Sabre,U20,Mens
4,2,3,Michael DZODZOS,Oliver PRING,5,15,20100925U20MS,20100925,Sabre,U20,Mens
2,1,2,Michael DZODZOS,Jackson MICHAEL,6,15,20100926U20MF,20100926,Foil,U20,Mens
2,2,1,Jackson MICHAEL,Michael DZODZOS,15,6,20100926U20MF,20100926,Foil,U20,Mens
4,1,4,Michael DZODZOS,Lachlan OERMAN,6,15,20100926U20MF,20100926,Foil,U20,Mens
4,4,1,Lachlan OERMAN,Michael DZODZOS,15,6,20100926U20MF,20100926,Foil,U20,Mens
8,5,4,Henry HONDROS,Lachlan OERMAN,13,12,20100926U20MF,20100926,Foil,U20,Mens
8,4,5,Lachlan OERMAN,Henry HONDROS,12,13,20100926U20MF,20100926,Foil,U20,Mens
4,3,2,Jackson MICHAEL,Jonathan MACKENZIE,4,15,20100926U20MF,20100926,Foil,U20,Mens
4,2,3,Jonathan MACKENZIE,Jackson MICHAEL,15,4,20100926U20MF,20100926,Foil,U20,Mens
8,3,6,Jackson MICHAEL,Andrew HARTMAN,1,15,20100926U20MF,20100926,Foil,U20,Mens
8,6,3,Andrew HARTMAN,Jackson MICHAEL,15,1,20100926U20MF,20100926,Foil,U20,Mens
2,1,2,Dov SPINKS,Logan FORREST,9,15,20101017IF,20101017,Foil,Intermediate,
2,2,1,Logan FORREST,Dov SPINKS,15,9,20101017IF,20101017,Foil,Intermediate,
4,1,4,Dov SPINKS,Gulsara KAPLUN,5,15,20101017IF,20101017,Foil,Intermediate,
4,4,1,Gulsara KAPLUN,Dov SPINKS,15,5,20101017IF,20101017,Foil,Intermediate,
8,1,8,Dov SPINKS,Daniel MOORE,2,15,20101017IF,20101017,Foil,Intermediate,
8,8,1,Daniel MOORE,Dov SPINKS,15,2,20101017IF,20101017,Foil,Intermediate,
16,9,8,Rachel AISTROPE,Daniel MOORE,15,12,20101017IF,20101017,Foil,Intermediate,
16,8,9,Daniel MOORE,Rachel AISTROPE,12,15,20101017IF,20101017,Foil,Intermediate,
8,5,4,Will BESANKO,Gulsara KAPLUN,15,11,20101017IF,20101017,Foil,Intermediate,
8,4,5,Gulsara KAPLUN,Will BESANKO,11,15,20101017IF,20101017,Foil,Intermediate,
4,3,2,Logan FORREST,Georgina BARRATT,6,15,20101017IF,20101017,Foil,Intermediate,
4,2,3,Georgina BARRATT,Logan FORREST,15,6,20101017IF,20101017,Foil,Intermediate,
8,3,6,Logan FORREST,Cameron SEIDEL,12,15,20101017IF,20101017,Foil,Intermediate,
8,6,3,Cameron SEIDEL,Logan FORREST,15,12,20101017IF,20101017,Foil,Intermediate,
8,7,2,Jacob SHEARER,Georgina BARRATT,15,8,20101017IF,20101017,Foil,Intermediate,
8,2,7,Georgina BARRATT,Jacob SHEARER,8,15,20101017IF,20101017,Foil,Intermediate,
16,7,10,Jacob SHEARER,Wendy WANG,9,15,20101017IF,20101017,Foil,Intermediate,
16,10,7,Wendy WANG,Jacob SHEARER,15,9,20101017IF,20101017,Foil,Intermediate,
2,1,2,Tobias ADAMS,Nate CAMATTA,10,8,20101017U11F,20101017,Foil,U11,
2,2,1,Nate CAMATTA,Tobias ADAMS,8,10,20101017U11F,20101017,Foil,U11,
4,1,4,Tobias ADAMS,Bill NEWMAN,3,10,20101017U11F,20101017,Foil,U11,
4,4,1,Bill NEWMAN,Tobias ADAMS,10,3,20101017U11F,20101017,Foil,U11,
8,5,4,Bill NEWMAN,Hollie SLATER,6,10,20101017U11F,20101017,Foil,U11,
8,4,5,Hollie SLATER,Bill NEWMAN,10,6,20101017U11F,20101017,Foil,U11,
4,3,2,Owen WIGLEY,Nate CAMATTA,10,5,20101017U11F,20101017,Foil,U11,
4,2,3,Nate CAMATTA,Owen WIGLEY,5,10,20101017U11F,20101017,Foil,U11,
2,1,2,David BRAUTIGAN,Shayne PAY,4,10,20101113VE,20101113,Epee,Veterans,
2,2,1,Shayne PAY,David BRAUTIGAN,10,4,20101113VE,20101113,Epee,Veterans,
4,1,4,David BRAUTIGAN,Jane MENARY,3,10,20101113VE,20101113,Epee,Veterans,
4,4,1,Jane MENARY,David BRAUTIGAN,10,3,20101113VE,20101113,Epee,Veterans,
4,3,2,Nick PITTMAN,Shayne PAY,10,9,20101113VE,20101113,Epee,Veterans,
4,2,3,Shayne PAY,Nick PITTMAN,9,10,20101113VE,20101113,Epee,Veterans,
2,1,2,Shayne PAY,Nick PITTMAN,10,5,20101113VF,20101113,Foil,Veterans,
2,2,1,Nick PITTMAN,Shayne PAY,5,10,20101113VF,20101113,Foil,Veterans,
4,1,4,Shayne PAY,Jane MENARY,9,10,20101113VF,20101113,Foil,Veterans,
4,4,1,Jane MENARY,Shayne PAY,10,9,20101113VF,20101113,Foil,Veterans,
4,3,2,Lise JENSEN,Nick PITTMAN,9,6,20101113VF,20101113,Foil,Veterans,
4,2,3,Nick PITTMAN,Lise JENSEN,6,9,20101113VF,20101113,Foil,Veterans,
2,1,2,Aex DAVEY,Jordan PAPPALARDO,8,10,20101114U13F,20101114,Foil,U13,
2,2,1,Jordan PAPPALARDO,Aex DAVEY,10,8,20101114U13F,20101114,Foil,U13,
4,1,4,Aex DAVEY,Lachlan OERMANN,1,10,20101114U13F,20101114,Foil,U13,
4,4,1,Lachlan OERMANN,Aex DAVEY,10,1,20101114U13F,20101114,Foil,U13,
8,1,8,Aex DAVEY,Nate CAMMATTA,1,10,20101114U13F,20101114,Foil,U13,
8,8,1,Nate CAMMATTA,Aex DAVEY,10,1,20101114U13F,20101114,Foil,U13,
16,9,8,Brooke MILLER,Nate CAMMATTA,10,8,20101114U13F,20101114,Foil,U13,
16,8,9,Nate CAMMATTA,Brooke MILLER,8,10,20101114U13F,20101114,Foil,U13,
8,5,4,Damon LLOYD,Lachlan OERMANN,10,2,20101114U13F,20101114,Foil,U13,
8,4,5,Lachlan OERMANN,Damon LLOYD,2,10,20101114U13F,20101114,Foil,U13,
16,5,12,Damon LLOYD,Charlie WESTALL,3,10,20101114U13F,20101114,Foil,U13,
16,12,5,Charlie WESTALL,Damon LLOYD,10,3,20101114U13F,20101114,Foil,U13,
4,3,2,Jordan PAPPALARDO,Oliver PRING,6,10,20101114U13F,20101114,Foil,U13,
4,2,3,Oliver PRING,Jordan PAPPALARDO,10,6,20101114U13F,20101114,Foil,U13,
8,3,6,Jordan PAPPALARDO,Tobias ADAMS,6,10,20101114U13F,20101114,Foil,U13,
8,6,3,Tobias ADAMS,Jordan PAPPALARDO,10,6,20101114U13F,20101114,Foil,U13,
16,11,6,Chung TOH,Tobias ADAMS,10,1,20101114U13F,20101114,Foil,U13,
16,6,11,Tobias ADAMS,Chung TOH,1,10,20101114U13F,20101114,Foil,U13,
8,7,2,Rachael AISTROPE,Oliver PRING,10,5,20101114U13F,20101114,Foil,U13,
8,2,7,Oliver PRING,Rachael AISTROPE,5,10,20101114U13F,20101114,Foil,U13,
16,7,10,Rachael AISTROPE,Conor BURY,4,10,20101114U13F,20101114,Foil,U13,
16,10,7,Conor BURY,Rachael AISTROPE,10,4,20101114U13F,20101114,Foil,U13,
2,1,2,William BESANKO,Leighlan DOE,15,6,20101114U15MF,20101114,Foil,U15,Mens
2,2,1,Leighlan DOE,William BESANKO,6,15,20101114U15MF,20101114,Foil,U15,Mens
4,1,4,William BESANKO,Henry HONDROS,10,15,20101114U15MF,20101114,Foil,U15,Mens
4,4,1,Henry HONDROS,William BESANKO,15,10,20101114U15MF,20101114,Foil,U15,Mens
8,1,8,Lachlan OERMANN,William BESANKO,15,10,20101114U15MF,20101114,Foil,U15,Mens
8,8,1,William BESANKO,Lachlan OERMANN,10,15,20101114U15MF,20101114,Foil,U15,Mens
16,9,8,Damon LLOYD,William BESANKO,15,3,20101114U15MF,20101114,Foil,U15,Mens
16,8,9,William BESANKO,Damon LLOYD,3,15,20101114U15MF,20101114,Foil,U15,Mens
8,5,4,Henry HONDROS,Jacob CLEMENT,9,15,20101114U15MF,20101114,Foil,U15,Mens
8,4,5,Jacob CLEMENT,Henry HONDROS,15,9,20101114U15MF,20101114,Foil,U15,Mens
16,5,12,Henry HONDROS,Nikolas JORDAN,1,15,20101114U15MF,20101114,Foil,U15,Mens
16,12,5,Nikolas JORDAN,Henry HONDROS,15,1,20101114U15MF,20101114,Foil,U15,Mens
4,3,2,Leighlan DOE,Alex DAVEY,7,15,20101114U15MF,20101114,Foil,U15,Mens
4,2,3,Alex DAVEY,Leighlan DOE,15,7,20101114U15MF,20101114,Foil,U15,Mens
8,3,6,Tobias ADAMS,Leighlan DOE,15,5,20101114U15MF,20101114,Foil,U15,Mens
8,6,3,Leighlan DOE,Tobias ADAMS,5,15,20101114U15MF,20101114,Foil,U15,Mens
16,11,6,Joe SLATER,Leighlan DOE,15,4,20101114U15MF,20101114,Foil,U15,Mens
16,6,11,Leighlan DOE,Joe SLATER,4,15,20101114U15MF,20101114,Foil,U15,Mens
8,7,2,Jordan PAPPALARDO,Alex DAVEY,15,3,20101114U15MF,20101114,Foil,U15,Mens
8,2,7,Alex DAVEY,Jordan PAPPALARDO,3,15,20101114U15MF,20101114,Foil,U15,Mens
16,7,10,Jordan PAPPALARDO,Oliver PRING,11,15,20101114U15MF,20101114,Foil,U15,Mens
16,10,7,Oliver PRING,Jordan PAPPALARDO,15,11,20101114U15MF,20101114,Foil,U15,Mens
2,1,2,Gulsara KAPLAN,Georgina BARRATT,15,10,20101114U15WF,20101114,Foil,U15,Womens
2,2,1,Georgina BARRATT,Gulsara KAPLAN,10,15,20101114U15WF,20101114,Foil,U15,Womens
4,1,4,Gulsara KAPLAN,Brooke MILLER,4,15,20101114U15WF,20101114,Foil,U15,Womens
4,4,1,Brooke MILLER,Gulsara KAPLAN,15,4,20101114U15WF,20101114,Foil,U15,Womens
4,3,2,Rachael AISTROPE,Georgina BARRATT,15,5,20101114U15WF,20101114,Foil,U15,Womens
4,2,3,Georgina BARRATT,Rachael AISTROPE,5,15,20101114U15WF,20101114,Foil,U15,Womens
2,1,2,Matteo BARCHIESI,Stuart MARSHALL,12,15,20101128OME,20101128,Epee,Open,Mens
2,2,1,Stuart MARSHALL,Matteo BARCHIESI,15,12,20101128OME,20101128,Epee,Open,Mens
4,1,4,Matteo BARCHIESI,Michael DZODZOS,6,15,20101128OME,20101128,Epee,Open,Mens
4,4,1,Michael DZODZOS,Matteo BARCHIESI,15,6,20101128OME,20101128,Epee,Open,Mens
8,5,4,Louis RITCHIE,Michael DZODZOS,15,14,20101128OME,20101128,Epee,Open,Mens
8,4,5,Michael DZODZOS,Louis RITCHIE,14,15,20101128OME,20101128,Epee,Open,Mens
4,3,2,David BRAUTIGAN,Stuart MARSHALL,15,12,20101128OME,20101128,Epee,Open,Mens
4,2,3,Stuart MARSHALL,David BRAUTIGAN,12,15,20101128OME,20101128,Epee,Open,Mens
8,3,6,David BRAUTIGAN,Craig STAEHR,7,15,20101128OME,20101128,Epee,Open,Mens
8,6,3,Craig STAEHR,David BRAUTIGAN,15,7,20101128OME,20101128,Epee,Open,Mens
2,1,2,Michael HOELLER,Jahan PENNY-DIMRI,15,5,20101128OMF,20101128,Foil,Open,Mens
2,2,1,Jahan PENNY-DIMRI,Michael HOELLER,5,15,20101128OMF,20101128,Foil,Open,Mens
4,1,4,Michael DZODZOS,Michael HOELLER,15,8,20101128OMF,20101128,Foil,Open,Mens
4,4,1,Michael HOELLER,Michael DZODZOS,8,15,20101128OMF,20101128,Foil,Open,Mens
8,1,8,Michael DZODZOS,Louis RITCHIE,12,15,20101128OMF,20101128,Foil,Open,Mens
8,8,1,Louis RITCHIE,Michael DZODZOS,15,12,20101128OMF,20101128,Foil,Open,Mens
16,9,8,Louis RITCHIE,Jackson MICHAEL,8,12,20101128OMF,20101128,Foil,Open,Mens
16,8,9,Jackson MICHAEL,Louis RITCHIE,12,8,20101128OMF,20101128,Foil,Open,Mens
8,5,4,Matteo BARCHIESI,Michael HOELLER,15,14,20101128OMF,20101128,Foil,Open,Mens
8,4,5,Michael HOELLER,Matteo BARCHIESI,14,15,20101128OMF,20101128,Foil,Open,Mens
16,5,12,Matteo BARCHIESI,Lachlan OERMANN,5,15,20101128OMF,20101128,Foil,Open,Mens
16,12,5,Lachlan OERMANN,Matteo BARCHIESI,15,5,20101128OMF,20101128,Foil,Open,Mens
16,13,4,Peter DEMARIA,Michael HOELLER,15,7,20101128OMF,20101128,Foil,Open,Mens
16,4,13,Michael HOELLER,Peter DEMARIA,7,15,20101128OMF,20101128,Foil,Open,Mens
4,3,2,Claude MOCELLIN,Jahan PENNY-DIMRI,14,13,20101128OMF,20101128,Foil,Open,Mens
4,2,3,Jahan PENNY-DIMRI,Claude MOCELLIN,13,14,20101128OMF,20101128,Foil,Open,Mens
8,3,6,Claude MOCELLIN,Nick BETTS,7,15,20101128OMF,20101128,Foil,Open,Mens
8,6,3,Nick BETTS,Claude MOCELLIN,15,7,20101128OMF,20101128,Foil,Open,Mens
16,11,6,Dov SPINKS,Nick BETTS,15,10,20101128OMF,20101128,Foil,Open,Mens
16,6,11,Nick BETTS,Dov SPINKS,10,15,20101128OMF,20101128,Foil,Open,Mens
8,7,2,Jonathan MACKENZIE,Jahan PENNY-DIMRI,15,4,20101128OMF,20101128,Foil,Open,Mens
8,2,7,Jahan PENNY-DIMRI,Jonathan MACKENZIE,4,15,20101128OMF,20101128,Foil,Open,Mens
16,7,10,Tim BENVENISTE,Jonathan MACKENZIE,15,11,20101128OMF,20101128,Foil,Open,Mens
16,10,7,Jonathan MACKENZIE,Tim BENVENISTE,11,15,20101128OMF,20101128,Foil,Open,Mens
2,1,2,Russell HARTUP,Nick BETTS,13,15,20101128OMS,20101128,Sabre,Open,Mens
2,2,1,Nick BETTS,Russell HARTUP,15,13,20101128OMS,20101128,Sabre,Open,Mens
4,1,4,Russell HARTUP,Jonathon MCKENZIE,1,15,20101128OMS,20101128,Sabre,Open,Mens
4,4,1,Jonathon MCKENZIE,Russell HARTUP,15,1,20101128OMS,20101128,Sabre,Open,Mens
8,5,4,Oliver PRING,Jonathon MCKENZIE,15,1,20101128OMS,20101128,Sabre,Open,Mens
8,4,5,Jonathon MCKENZIE,Oliver PRING,1,15,20101128OMS,20101128,Sabre,Open,Mens
4,3,2,Shayne PAY,Nick BETTS,15,11,20101128OMS,20101128,Sabre,Open,Mens
4,2,3,Nick BETTS,Shayne PAY,11,15,20101128OMS,20101128,Sabre,Open,Mens
8,3,6,Shayne PAY,Andrew HARTMAN,5,15,20101128OMS,20101128,Sabre,Open,Mens
8,6,3,Andrew HARTMAN,Shayne PAY,15,5,20101128OMS,20101128,Sabre,Open,Mens
2,1,2,Ursula MENZ,Seri WILSON,15,13,20101128OWE,20101128,Epee,Open,Womens
2,2,1,Seri WILSON,Ursula MENZ,13,15,20101128OWE,20101128,Epee,Open,Womens
4,1,4,Ursula MENZ,Rebecca LLOYD,5,15,20101128OWE,20101128,Epee,Open,Womens
4,4,1,Rebecca LLOYD,Ursula MENZ,15,5,20101128OWE,20101128,Epee,Open,Womens
8,5,4,Lise JENSEN,Rebecca LLOYD,15,6,20101128OWE,20101128,Epee,Open,Womens
8,4,5,Rebecca LLOYD,Lise JENSEN,6,15,20101128OWE,20101128,Epee,Open,Womens
4,3,2,Hilary MAHON,Seri WILSON,15,4,20101128OWE,20101128,Epee,Open,Womens
4,2,3,Seri WILSON,Hilary MAHON,4,15,20101128OWE,20101128,Epee,Open,Womens
8,3,6,Hilary MAHON,Jane MENARY,10,15,20101128OWE,20101128,Epee,Open,Womens
8,6,3,Jane MENARY,Hilary MAHON,15,10,20101128OWE,20101128,Epee,Open,Womens
2,1,2,Jo WILKINS,Frances WILLIAMS,9,15,20101128OWS,20101128,Sabre,Open,Womens
2,2,1,Frances WILLIAMS,Jo WILKINS,15,9,20101128OWS,20101128,Sabre,Open,Womens
4,1,4,Jo WILKINS,Jane MENARY,7,15,20101128OWS,20101128,Sabre,Open,Womens
4,4,1,Jane MENARY,Jo WILKINS,15,7,20101128OWS,20101128,Sabre,Open,Womens
4,3,2,Frances WILLIAMS,Kit POON,11,15,20101128OWS,20101128,Sabre,Open,Womens
4,2,3,Kit POON,Frances WILLIAMS,15,11,20101128OWS,20101128,Sabre,Open,Womens
2,1,2,Kristen Zirnsk,David Gambell,8,8,20110409IMF,20110409,Foil,Intermediate,Mens
2,2,1,David Gambell,Kristen Zirnsk,8,8,20110409IMF,20110409,Foil,Intermediate,Mens
4,1,4,Kristen Zirnsk,Will Besanko,2,15,20110409IMF,20110409,Foil,Intermediate,Mens
4,4,1,Will Besanko,Kristen Zirnsk,15,2,20110409IMF,20110409,Foil,Intermediate,Mens
8,1,8,Kristen Zirnsk,Joe Slater,5,15,20110409IMF,20110409,Foil,Intermediate,Mens
8,8,1,Joe Slater,Kristen Zirnsk,15,5,20110409IMF,20110409,Foil,Intermediate,Mens
8,5,4,Rachel Aistrope,Will Besanko,15,14,20110409IMF,20110409,Foil,Intermediate,Mens
8,4,5,Will Besanko,Rachel Aistrope,14,15,20110409IMF,20110409,Foil,Intermediate,Mens
4,3,2,Peter Demarie,David Gambell,15,7,20110409IMF,20110409,Foil,Intermediate,Mens
4,2,3,David Gambell,Peter Demarie,7,15,20110409IMF,20110409,Foil,Intermediate,Mens
8,3,6,Peter Demarie,Tobias Adam,9,15,20110409IMF,20110409,Foil,Intermediate,Mens
8,6,3,Tobias Adam,Peter Demarie,15,9,20110409IMF,20110409,Foil,Intermediate,Mens
8,7,2,Andrew Ellis,David Gambell,15,8,20110409IMF,20110409,Foil,Intermediate,Mens
8,2,7,David Gambell,Andrew Ellis,8,15,20110409IMF,20110409,Foil,Intermediate,Mens
2,1,2,Michael Cowley,Tom Nottage,10,15,20110409NF,20110409,Foil,Novice,
2,2,1,Tom Nottage,Michael Cowley,15,10,20110409NF,20110409,Foil,Novice,
4,1,4,Michael Cowley,Guangang Su Zirnsk,5,15,20110409NF,20110409,Foil,Novice,
4,4,1,Guangang Su Zirnsk,Michael Cowley,15,5,20110409NF,20110409,Foil,Novice,
8,5,4,Guangang Su Zirnsk,Caitlyn Smith,13,15,20110409NF,20110409,Foil,Novice,
8,4,5,Caitlyn Smith,Guangang Su Zirnsk,15,13,20110409NF,20110409,Foil,Novice,
4,3,2,Ciaran Sparks,Tom Nottage,15,10,20110409NF,20110409,Foil,Novice,
4,2,3,Tom Nottage,Ciaran Sparks,10,15,20110409NF,20110409,Foil,Novice,
2,1,2,Stuart Marshall,Bruce Dawson,12,15,20110410OME,20110410,Epee,Open,Mens
2,2,1,Bruce Dawson,Stuart Marshall,15,12,20110410OME,20110410,Epee,Open,Mens
4,1,4,Stuart Marshall,David Brautigan,11,15,20110410OME,20110410,Epee,Open,Mens
4,4,1,David Brautigan,Stuart Marshall,15,11,20110410OME,20110410,Epee,Open,Mens
8,1,8,Stuart Marshall,Craig Staeher,7,15,20110410OME,20110410,Epee,Open,Mens
8,8,1,Craig Staeher,Stuart Marshall,15,7,20110410OME,20110410,Epee,Open,Mens
8,5,4,Leelan Doe,David Brautigan,13,12,20110410OME,20110410,Epee,Open,Mens
8,4,5,David Brautigan,Leelan Doe,12,13,20110410OME,20110410,Epee,Open,Mens
4,3,2,Bruce Dawson,Sam Blackman,9,15,20110410OME,20110410,Epee,Open,Mens
4,2,3,Sam Blackman,Bruce Dawson,15,9,20110410OME,20110410,Epee,Open,Mens
8,3,6,Bruce Dawson,Nick Pittman,12,15,20110410OME,20110410,Epee,Open,Mens
8,6,3,Nick Pittman,Bruce Dawson,15,12,20110410OME,20110410,Epee,Open,Mens
8,7,2,Brian Grossman,Sam Blackman,15,5,20110410OME,20110410,Epee,Open,Mens
8,2,7,Sam Blackman,Brian Grossman,5,15,20110410OME,20110410,Epee,Open,Mens
2,1,2,Jahan PENNY-DIMRI,Michael HOELLER,14,15,20110410OMF,20110410,Foil,Open,Mens
2,2,1,Michael HOELLER,Jahan PENNY-DIMRI,15,14,20110410OMF,20110410,Foil,Open,Mens
4,1,4,Jahan PENNY-DIMRI,Lance HOLDEN,3,15,20110410OMF,20110410,Foil,Open,Mens
4,4,1,Lance HOLDEN,Jahan PENNY-DIMRI,15,3,20110410OMF,20110410,Foil,Open,Mens
8,1,8,Jahan PENNY-DIMRI,James MCANNA,7,15,20110410OMF,20110410,Foil,Open,Mens
8,8,1,James MCANNA,Jahan PENNY-DIMRI,15,7,20110410OMF,20110410,Foil,Open,Mens
16,9,8,Peter DEMARIA,James MCANNA,15,2,20110410OMF,20110410,Foil,Open,Mens
16,8,9,James MCANNA,Peter DEMARIA,2,15,20110410OMF,20110410,Foil,Open,Mens
8,5,4,Steve MCCLURE,Lance HOLDEN,15,13,20110410OMF,20110410,Foil,Open,Mens
8,4,5,Lance HOLDEN,Steve MCCLURE,13,15,20110410OMF,20110410,Foil,Open,Mens
4,3,2,Nick BETTS,Michael HOELLER,15,13,20110410OMF,20110410,Foil,Open,Mens
4,2,3,Michael HOELLER,Nick BETTS,13,15,20110410OMF,20110410,Foil,Open,Mens
8,3,6,Nick BETTS,Louis RITCHIE,14,15,20110410OMF,20110410,Foil,Open,Mens
8,6,3,Louis RITCHIE,Nick BETTS,15,14,20110410OMF,20110410,Foil,Open,Mens
16,11,6,Lachlan OERMAN,Louis RITCHIE,15,2,20110410OMF,20110410,Foil,Open,Mens
16,6,11,Louis RITCHIE,Lachlan OERMAN,2,15,20110410OMF,20110410,Foil,Open,Mens
8,7,2,Michael DZODZOS,Michael HOELLER,15,11,20110410OMF,20110410,Foil,Open,Mens
8,2,7,Michael HOELLER,Michael DZODZOS,11,15,20110410OMF,20110410,Foil,Open,Mens
16,7,10,Michael DZODZOS,Jonathan MACKENZIE,4,15,20110410OMF,20110410,Foil,Open,Mens
16,10,7,Jonathan MACKENZIE,Michael DZODZOS,15,4,20110410OMF,20110410,Foil,Open,Mens
2,1,2,Russell Hartup,Michael Hoeller,6,15,20110410OMS,20110410,Sabre,Open,Mens
2,2,1,Michael Hoeller,Russell Hartup,15,6,20110410OMS,20110410,Sabre,Open,Mens
4,1,4,Russell Hartup,Nick Pittman,2,15,20110410OMS,20110410,Sabre,Open,Mens
4,4,1,Nick Pittman,Russell Hartup,15,2,20110410OMS,20110410,Sabre,Open,Mens
8,1,8,Russell Hartup,William Besanko,3,15,20110410OMS,20110410,Sabre,Open,Mens
8,8,1,William Besanko,Russell Hartup,15,3,20110410OMS,20110410,Sabre,Open,Mens
16,9,8,William Besanko,Oliver Pring,8,15,20110410OMS,20110410,Sabre,Open,Mens
16,8,9,Oliver Pring,William Besanko,15,8,20110410OMS,20110410,Sabre,Open,Mens
8,5,4,Nick Pittman,Jonathon McKenzie,9,15,20110410OMS,20110410,Sabre,Open,Mens
8,4,5,Jonathon McKenzie,Nick Pittman,15,9,20110410OMS,20110410,Sabre,Open,Mens
4,3,2,Louis Ritchie,Michael Hoeller,15,6,20110410OMS,20110410,Sabre,Open,Mens
4,2,3,Michael Hoeller,Louis Ritchie,6,15,20110410OMS,20110410,Sabre,Open,Mens
8,3,6,Shayne Pay,Louis Ritchie,15,6,20110410OMS,20110410,Sabre,Open,Mens
8,6,3,Louis Ritchie,Shayne Pay,6,15,20110410OMS,20110410,Sabre,Open,Mens
8,7,2,Joe Slater,Michael Hoeller,15,6,20110410OMS,20110410,Sabre,Open,Mens
8,2,7,Michael Hoeller,Joe Slater,6,15,20110410OMS,20110410,Sabre,Open,Mens
2,1,2,Louis RITCHIE,Michael DZODZOS,15,13,20110514U17MF,20110514,Foil,U17,Mens
2,2,1,Michael DZODZOS,Louis RITCHIE,13,15,20110514U17MF,20110514,Foil,U17,Mens
4,1,4,Louis RITCHIE,Henry HONDROS,5,15,20110514U17MF,20110514,Foil,U17,Mens
4,4,1,Henry HONDROS,Louis RITCHIE,15,5,20110514U17MF,20110514,Foil,U17,Mens
8,5,4,Alex DAVEY,Henry HONDROS,15,7,20110514U17MF,20110514,Foil,U17,Mens
8,4,5,Henry HONDROS,Alex DAVEY,7,15,20110514U17MF,20110514,Foil,U17,Mens
4,3,2,Logan FORREST,Michael DZODZOS,15,5,20110514U17MF,20110514,Foil,U17,Mens
4,2,3,Michael DZODZOS,Logan FORREST,5,15,20110514U17MF,20110514,Foil,U17,Mens
